x_ITM,y_ITM,x_MODIS,y_MODIS,satellite,square,year,doy,evi,ndvi,QC,date
713258.0547042853,760053.8239768933,-415244.0221881453,5957622.393651349,Terra,1,2018,264,0.3494,0.8483,0,2018-09-21T00:00:00Z
713490.4022002878,760059.4121793929,-415012.36582988134,5957622.393651349,Terra,1,2018,264,0.532,0.8275,0,2018-09-21T00:00:00Z
713722.7495708852,760065.0118391132,-414780.7094716174,5957622.393651349,Terra,1,2018,264,0.5638,0.8210000000000001,0,2018-09-21T00:00:00Z
713955.0968158201,760070.6229560779,-414549.05311335344,5957622.393651349,Terra,1,2018,264,0.5638,0.8210000000000001,0,2018-09-21T00:00:00Z
715116.831146541,760098.8504003934,-413390.77132203366,5957622.393651349,Terra,1,2018,264,0.5618,0.8287,0,2018-09-21T00:00:00Z
715349.1776320915,760104.5302613212,-413159.1149637697,5957622.393651349,Terra,1,2018,264,0.6243,0.8479,0,2018-09-21T00:00:00Z
715581.523990176,760110.2215796596,-412927.45860550576,5957622.393651349,Terra,1,2018,264,0.6458,0.8587,0,2018-09-21T00:00:00Z
715813.8702205375,760115.9243554325,-412695.8022472418,5957622.393651349,Terra,1,2018,264,0.6268,0.8384,0,2018-09-21T00:00:00Z
716046.2163229181,760121.6385886638,-412464.1458889778,5957622.393651349,Terra,1,2018,264,0.5962000000000001,0.8324,0,2018-09-21T00:00:00Z
716278.56229706,760127.3642793777,-412232.4895307139,5957622.393651349,Terra,1,2018,264,0.5883,0.8324,0,2018-09-21T00:00:00Z
716510.9081427059,760133.1014275982,-412000.8331724499,5957622.393651349,Terra,1,2018,264,0.5593,0.8085,0,2018-09-21T00:00:00Z
716743.2538595981,760138.8500333494,-411769.1768141859,5957622.393651349,Terra,1,2018,264,0.5505,0.8111,0,2018-09-21T00:00:00Z
716975.5994474788,760144.6100966554,-411537.520455922,5957622.393651349,Terra,1,2018,264,0.608,0.8413,0,2018-09-21T00:00:00Z
717207.9449060904,760150.3816175407,-411305.864097658,5957622.393651349,Terra,1,2018,264,0.5953,0.8250000000000001,0,2018-09-21T00:00:00Z
717440.2902351754,760156.1645960293,-411074.20773939404,5957622.393651349,Terra,1,2018,264,0.5750000000000001,0.8143,0,2018-09-21T00:00:00Z
717672.635434476,760161.9590321458,-410842.5513811301,5957622.393651349,Terra,1,2018,264,0.5618,0.7749,0,2018-09-21T00:00:00Z
717904.9805037347,760167.7649259144,-410610.89502286614,5957622.393651349,Terra,1,2018,264,0.5433,0.7771,0,2018-09-21T00:00:00Z
718137.3254426937,760173.5822773594,-410379.23866460216,5957622.393651349,Terra,1,2018,264,0.5424,0.7771,0,2018-09-21T00:00:00Z
718369.6702510952,760179.4110865055,-410147.58230633824,5957622.393651349,Terra,1,2018,264,0.44430000000000003,0.7168,0,2018-09-21T00:00:00Z
718602.014928682,760185.2513533771,-409915.92594807426,5957622.393651349,Terra,1,2018,264,0.3846,0.6486000000000001,0,2018-09-21T00:00:00Z
718834.359475196,760191.1030779989,-409684.2695898103,5957622.393651349,Terra,1,2018,264,0.5187,0.7484000000000001,0,2018-09-21T00:00:00Z
719066.7038903794,760196.9662603954,-409452.61323154636,5957622.393651349,Terra,1,2018,264,0.505,0.7424000000000001,0,2018-09-21T00:00:00Z
719299.0481739752,760202.8409005911,-409220.9568732824,5957622.393651349,Terra,1,2018,264,0.5358,0.7621,0,2018-09-21T00:00:00Z
720228.4239873233,760226.4540398632,-408294.3314402266,5957622.393651349,Terra,1,2018,264,0.5680000000000001,0.7413000000000001,0,2018-09-21T00:00:00Z
720460.7676091132,760232.3859694275,-408062.6750819626,5957622.393651349,Terra,1,2018,264,0.4429,0.7377,1,2018-09-21T00:00:00Z
713051.8000753479,759816.9426823132,-415475.6785464093,5957390.737293084,Terra,1,2018,264,0.40040000000000003,0.7655000000000001,0,2018-09-21T00:00:00Z
713284.1476655108,759822.52028976,-415244.0221881453,5957390.737293084,Terra,1,2018,264,0.4205,0.8216,0,2018-09-21T00:00:00Z
713516.4951305393,759828.1093535338,-415012.36582988134,5957390.737293084,Terra,1,2018,264,0.3976,0.7461,0,2018-09-21T00:00:00Z
713748.8424701758,759833.7098736583,-414780.7094716174,5957390.737293084,Terra,1,2018,264,0.5162,0.7983,0,2018-09-21T00:00:00Z
713981.1896841631,759839.3218501569,-414549.05311335344,5957390.737293084,Terra,1,2018,264,0.4897,0.7955,0,2018-09-21T00:00:00Z
714678.2305696538,759856.2265181342,-413854.08403856156,5957390.737293084,Terra,1,2018,264,0.5021,0.7754,0,2018-09-21T00:00:00Z
714910.5772784685,759861.8843203662,-413622.42768029764,5957390.737293084,Terra,1,2018,264,0.6892,0.8655,0,2018-09-21T00:00:00Z
715142.9238603467,759867.5535790909,-413390.77132203366,5957390.737293084,Terra,1,2018,264,0.5618,0.8287,0,2018-09-21T00:00:00Z
715375.2703150302,759873.2342943321,-413159.1149637697,5957390.737293084,Terra,1,2018,264,0.5627,0.8281000000000001,0,2018-09-21T00:00:00Z
715607.616642262,759878.9264661137,-412927.45860550576,5957390.737293084,Terra,1,2018,264,0.5793,0.8191,0,2018-09-21T00:00:00Z
715839.9628417845,759884.6300944597,-412695.8022472418,5957390.737293084,Terra,1,2018,264,0.6327,0.8357,0,2018-09-21T00:00:00Z
716072.3089133399,759890.3451793942,-412464.1458889778,5957390.737293084,Terra,1,2018,264,0.6082,0.8585,0,2018-09-21T00:00:00Z
716304.6548566708,759896.0717209411,-412232.4895307139,5957390.737293084,Terra,1,2018,264,0.54990000000000006,0.8151,0,2018-09-21T00:00:00Z
716537.0006715199,759901.8097191246,-412000.8331724499,5957390.737293084,Terra,1,2018,264,0.54990000000000006,0.8151,0,2018-09-21T00:00:00Z
716769.3463576292,759907.5591739687,-411769.1768141859,5957390.737293084,Terra,1,2018,264,0.5376,0.8188,0,2018-09-21T00:00:00Z
717001.6919147414,759913.3200854977,-411537.520455922,5957390.737293084,Terra,1,2018,264,0.6117,0.843,0,2018-09-21T00:00:00Z
717234.0373425991,759919.0924537358,-411305.864097658,5957390.737293084,Terra,1,2018,264,0.5895,0.8278,0,2018-09-21T00:00:00Z
717466.3826409447,759924.8762787072,-411074.20773939404,5957390.737293084,Terra,1,2018,264,0.5750000000000001,0.8143,0,2018-09-21T00:00:00Z
717698.7278095202,759930.6715604364,-410842.5513811301,5957390.737293084,Terra,1,2018,264,0.3865,0.6867,0,2018-09-21T00:00:00Z
717931.0728480686,759936.4782989476,-410610.89502286614,5957390.737293084,Terra,1,2018,264,0.45990000000000003,0.731,0,2018-09-21T00:00:00Z
718163.417756332,759942.2964942653,-410379.23866460216,5957390.737293084,Terra,1,2018,264,0.5864,0.7909,0,2018-09-21T00:00:00Z
718395.7625340527,759948.1261464141,-410147.58230633824,5957390.737293084,Terra,1,2018,264,0.5665,0.7959,0,2018-09-21T00:00:00Z
718628.1071809735,759953.9672554184,-409915.92594807426,5957390.737293084,Terra,1,2018,264,0.534,0.7927000000000001,0,2018-09-21T00:00:00Z
713310.2399203677,759591.2167262494,-415244.0221881453,5957159.080934821,Terra,1,2018,264,0.5521,0.8140000000000001,0,2018-09-21T00:00:00Z
713542.5873544264,759596.8066511092,-415012.36582988134,5957159.080934821,Terra,1,2018,264,0.5895,0.8381000000000001,0,2018-09-21T00:00:00Z
713774.9346631062,759602.4080314497,-414780.7094716174,5957159.080934821,Terra,1,2018,264,0.6369,0.8347,0,2018-09-21T00:00:00Z
714936.6693168154,759630.5867661864,-413622.42768029764,5957159.080934821,Terra,1,2018,264,0.4585,0.7263000000000001,0,2018-09-21T00:00:00Z
715169.0158678174,759636.2568799068,-413390.77132203366,5957159.080934821,Terra,1,2018,264,0.6846,0.8375,0,2018-09-21T00:00:00Z
715866.0547567094,759653.3359550427,-412695.8022472418,5957159.080934821,Terra,1,2018,264,0.505,0.7596,0,2018-09-21T00:00:00Z
716098.400797444,759659.0518914929,-412464.1458889778,5957159.080934821,Terra,1,2018,264,0.5731,0.8015,0,2018-09-21T00:00:00Z
716330.7467099682,759664.7792836856,-412232.4895307139,5957159.080934821,Terra,1,2018,264,0.5463,0.8119000000000001,0,2018-09-21T00:00:00Z
716563.0924940247,759670.5181316448,-412000.8331724499,5957159.080934821,Terra,1,2018,264,0.45790000000000003,0.7197,0,2018-09-21T00:00:00Z
716795.4381493557,759676.2684353946,-411769.1768141859,5957159.080934821,Terra,1,2018,264,0.5146000000000001,0.7428,0,2018-09-21T00:00:00Z
717027.7836757039,759682.0301949594,-411537.520455922,5957159.080934821,Terra,1,2018,264,0.534,0.7722,0,2018-09-21T00:00:00Z
717260.129072812,759687.8034103634,-411305.864097658,5957159.080934821,Terra,1,2018,264,0.6111,0.8278,0,2018-09-21T00:00:00Z
717492.4743404223,759693.5880816306,-411074.20773939404,5957159.080934821,Terra,1,2018,264,0.5113,0.7765,0,2018-09-21T00:00:00Z
717724.8194782773,759699.3842087857,-410842.5513811301,5957159.080934821,Terra,1,2018,264,0.5015000000000001,0.7849,0,2018-09-21T00:00:00Z
717957.1644861198,759705.191791853,-410610.89502286614,5957159.080934821,Terra,1,2018,264,0.5116,0.7619,0,2018-09-21T00:00:00Z
718189.509363692,759711.0108308569,-410379.23866460216,5957159.080934821,Terra,1,2018,264,0.5913,0.7916,0,2018-09-21T00:00:00Z
713103.9839406209,759354.3339551666,-415475.6785464093,5956927.424576556,Terra,1,2018,264,0.6089,0.8139000000000001,0,2018-09-21T00:00:00Z
713336.3314688223,759359.9132863369,-415244.0221881453,5956927.424576556,Terra,1,2018,264,0.6649,0.8185,0,2018-09-21T00:00:00Z
713568.6788719156,759365.5040720943,-415012.36582988134,5956927.424576556,Terra,1,2018,264,0.7254,0.855,0,2018-09-21T00:00:00Z
713801.0261496429,759371.1063124624,-414780.7094716174,5956927.424576556,Terra,1,2018,264,0.6369,0.8347,0,2018-09-21T00:00:00Z
715892.1459652788,759422.0419371568,-412695.8022472418,5956927.424576556,Terra,1,2018,264,0.5112,0.758,0,2018-09-21T00:00:00Z
716124.491975197,759427.7587249354,-412464.1458889778,5956927.424576556,Terra,1,2018,264,0.5731,0.8015,0,2018-09-21T00:00:00Z
716589.183610187,759439.2266651341,-412000.8331724499,5956927.424576556,Terra,1,2018,264,0.505,0.7634,0,2018-09-21T00:00:00Z
716821.529234744,759444.9778176026,-411769.1768141859,5956927.424576556,Terra,1,2018,264,0.535,0.7486,0,2018-09-21T00:00:00Z
717053.8747303326,759450.7404250161,-411537.520455922,5956927.424576556,Terra,1,2018,264,0.5366,0.7571,0,2018-09-21T00:00:00Z
717286.2200966955,759456.514487399,-411305.864097658,5956927.424576556,Terra,1,2018,264,0.4683,0.7322,0,2018-09-21T00:00:00Z
717518.565333575,759462.3000047753,-411074.20773939404,5956927.424576556,Terra,1,2018,264,0.42810000000000004,0.6911,0,2018-09-21T00:00:00Z
717750.9104407139,759468.0969771695,-410842.5513811301,5956927.424576556,Terra,1,2018,264,0.4798,0.725,0,2018-09-21T00:00:00Z
717983.2554178548,759473.9054046061,-410610.89502286614,5956927.424576556,Terra,1,2018,264,0.4798,0.725,0,2018-09-21T00:00:00Z
718215.6002647403,759479.7252871094,-410379.23866460216,5956927.424576556,Terra,1,2018,264,0.5683,0.7708,0,2018-09-21T00:00:00Z
713827.1169297519,759139.8047166665,-414780.7094716174,5956695.768218293,Terra,1,2018,264,0.6272,0.8281000000000001,1,2018-09-21T00:00:00Z
716150.5824465649,759196.4656796916,-412464.1458889778,5956695.768218293,Terra,1,2018,264,0.6293,0.8254,0,2018-09-21T00:00:00Z
716615.274019973,759207.9353195629,-412000.8331724499,5956695.768218293,Terra,1,2018,264,0.48560000000000003,0.7251,0,2018-09-21T00:00:00Z
716847.6196137604,759213.687320563,-411769.1768141859,5956695.768218293,Terra,1,2018,264,0.5009,0.7154,0,2018-09-21T00:00:00Z
717079.9650785937,759219.4507756383,-411537.520455922,5956695.768218293,Terra,1,2018,264,0.5443,0.7571,0,2018-09-21T00:00:00Z
717312.3104142155,759225.2256848131,-411305.864097658,5956695.768218293,Terra,1,2018,264,0.5361,0.7641,0,2018-09-21T00:00:00Z
717544.6556203689,759231.0120481116,-411074.20773939404,5956695.768218293,Terra,1,2018,264,0.5774,0.7819,0,2018-09-21T00:00:00Z
718009.3456432397,759242.6191371775,-410610.89502286614,5956695.768218293,Terra,1,2018,264,0.655,0.8315,0,2018-09-21T00:00:00Z
718241.6904594429,759248.4398629935,-410379.23866460216,5956695.768218293,Terra,1,2018,264,0.5296,0.7344,0,2018-09-21T00:00:00Z
718706.3797000978,759260.1156773147,-409915.92594807426,5956695.768218293,Terra,1,2018,264,0.32480000000000003,0.5492,1,2018-09-21T00:00:00Z
718938.7241240351,759265.9707658689,-409684.2695898103,5956695.768218293,Terra,1,2018,264,0.5716,0.7783,1,2018-09-21T00:00:00Z
719171.0684167022,759271.8373087182,-409452.61323154636,5956695.768218293,Terra,1,2018,264,0.5655,0.8130000000000001,1,2018-09-21T00:00:00Z
719403.4125778421,759277.7153058876,-409220.9568732824,5956695.768218293,Terra,1,2018,264,0.3452,0.6308,1,2018-09-21T00:00:00Z
713620.8597875647,758902.8992841777,-415012.36582988134,5956464.1118600285,Terra,1,2018,264,0.5773,0.7498,1,2018-09-21T00:00:00Z
713853.2070033997,758908.5032440363,-414780.7094716174,5956464.1118600285,Terra,1,2018,264,0.6775,0.8321000000000001,1,2018-09-21T00:00:00Z
716873.7092863712,758982.3969442506,-411769.1768141859,5956464.1118600285,Terra,1,2018,264,0.5009,0.7154,0,2018-09-21T00:00:00Z
718732.4691271103,759028.832056449,-409915.92594807426,5956464.1118600285,Terra,1,2018,264,0.4838,0.7328,1,2018-09-21T00:00:00Z
719429.5019130011,759046.4342039649,-409220.9568732824,5956464.1118600285,Terra,1,2018,264,0.5022,0.7734,1,2018-09-21T00:00:00Z
719661.8459117688,759052.3244933872,-408989.3005150184,5956464.1118600285,Terra,1,2018,264,0.6803,0.8132,0,2018-09-21T00:00:00Z
719894.1897785099,759058.2262363093,-408757.6441567545,5956464.1118600285,Terra,1,2018,264,0.6565,0.7851,0,2018-09-21T00:00:00Z
712949.906880043,758654.8513291707,-415707.3349046732,5956232.455501765,Terra,1,2018,264,0.7834,0.8702,0,2018-09-21T00:00:00Z
713182.2544401456,758660.4217925593,-415475.6785464093,5956232.455501765,Terra,1,2018,264,0.7082,0.7987,1,2018-09-21T00:00:00Z
718526.2133540605,758791.7032379187,-410147.58230633824,5956232.455501765,Terra,1,2018,264,0.4729,0.7319,0,2018-09-21T00:00:00Z
718758.5578477187,758797.5485547899,-409915.92594807426,5956232.455501765,Terra,1,2018,264,0.619,0.8221,1,2018-09-21T00:00:00Z
719687.9345099542,758821.0443478348,-408989.3005150184,5956232.455501765,Terra,1,2018,264,0.5472,0.8055,0,2018-09-21T00:00:00Z
719920.2783461277,758826.9469276097,-408757.6441567545,5956232.455501765,Terra,1,2018,264,0.626,0.8286,0,2018-09-21T00:00:00Z
721314.3385765305,758862.6029128883,-407367.7060071707,5956232.455501765,Terra,1,2018,264,0.549,0.7384000000000001,0,2018-09-21T00:00:00Z
712511.3002328643,758412.4383630854,-416170.6476212012,5956000.799143501,Terra,1,2018,264,0.6377,0.8342,0,2018-09-21T00:00:00Z
718087.6120809584,758548.7610535393,-410610.89502286614,5956000.799143501,Terra,1,2018,264,0.6131,0.8182,0,2018-09-21T00:00:00Z
718552.3013988707,758560.419014423,-410147.58230633824,5956000.799143501,Terra,1,2018,264,0.46140000000000003,0.7347,0,2018-09-21T00:00:00Z
718784.6458618897,758566.2651723085,-409915.92594807426,5956000.799143501,Terra,1,2018,264,0.6217,0.8142,1,2018-09-21T00:00:00Z
719946.3662073306,758595.6677371577,-408757.6441567545,5956000.799143501,Terra,1,2018,264,0.4792,0.721,0,2018-09-21T00:00:00Z
720178.7098806883,758601.5826053851,-408525.9877984905,5956000.799143501,Terra,1,2018,264,0.6144000000000001,0.8192,0,2018-09-21T00:00:00Z
721340.4262546836,758631.3287241793,-407367.7060071707,5956000.799143501,Terra,1,2018,264,0.5943,0.766,0,2018-09-21T00:00:00Z
717649.0097032833,758305.8614228469,-411074.20773939404,5955769.142785237,Terra,1,2018,264,0.6459,0.8427,0,2018-09-21T00:00:00Z
717881.3546569074,758311.6626186363,-410842.5513811301,5955769.142785237,Terra,1,2018,264,0.5754,0.8194,0,2018-09-21T00:00:00Z
718113.699480607,758317.4752651199,-410610.89502286614,5955769.142785237,Terra,1,2018,264,0.6032,0.8254,0,2018-09-21T00:00:00Z
718578.388737205,758329.1349102679,-410147.58230633824,5955769.142785237,Terra,1,2018,264,0.4784,0.7555000000000001,0,2018-09-21T00:00:00Z
721366.5132264154,758400.0546525809,-407367.7060071707,5955769.142785237,Terra,1,2018,264,0.4685,0.674,0,2018-09-21T00:00:00Z
721598.8560704077,758406.0390624419,-407136.04964890674,5955769.142785237,Terra,1,2018,264,0.5051,0.7025,0,2018-09-21T00:00:00Z
712563.475805938,757949.8259455428,-416170.6476212012,5955537.486426973,Terra,1,2018,264,0.4175,0.7072,0,2018-09-21T00:00:00Z
712795.8235219038,757955.3760953967,-415938.9912629372,5955537.486426973,Terra,1,2018,264,0.3791,0.7282000000000001,0,2018-09-21T00:00:00Z
717907.4413807129,758080.3761066496,-410842.5513811301,5955537.486426973,Terra,1,2018,264,0.6956,0.8666,0,2018-09-21T00:00:00Z
718139.7861737376,758086.189596383,-410610.89502286614,5955537.486426973,Terra,1,2018,264,0.6775,0.8541,0,2018-09-21T00:00:00Z
718372.1308365958,758092.0145359657,-410379.23866460216,5955537.486426973,Terra,1,2018,264,0.5731,0.8047,0,2018-09-21T00:00:00Z
718604.4753690301,758097.8509254225,-410147.58230633824,5955537.486426973,Terra,1,2018,264,0.5057,0.7817000000000001,0,2018-09-21T00:00:00Z
721392.5994916921,758168.7806980627,-407367.7060071707,5955537.486426973,Terra,1,2018,271,0.4526,0.6237,0,2018-09-28T00:00:00Z
721624.942305241,758174.7659381342,-407136.04964890674,5955537.486426973,Terra,1,2018,264,0.5953,0.7673,0,2018-09-21T00:00:00Z
712589.5625325098,757718.5199230222,-416170.6476212012,5955305.830068709,Terra,1,2018,264,0.4015,0.7637,1,2018-09-21T00:00:00Z
714913.0337603847,757774.545234277,-413854.08403856156,5955305.830068709,Terra,1,2018,264,0.503,0.7297,0,2018-09-21T00:00:00Z
718398.2167925185,757860.7298290824,-410379.23866460216,5955305.830068709,Terra,1,2018,264,0.5571,0.7887000000000001,0,2018-09-21T00:00:00Z
718630.5612943121,757866.5670598638,-410147.58230633824,5955305.830068709,Terra,1,2018,264,0.5184,0.7817000000000001,0,2018-09-21T00:00:00Z
721418.6850504803,757937.5068606022,-407367.7060071707,5955305.830068709,Terra,1,2018,264,0.4663,0.6925,0,2018-09-21T00:00:00Z
721651.0278335902,757943.4929306987,-407136.04964890674,5955305.830068709,Terra,1,2018,264,0.5911,0.7819,0,2018-09-21T00:00:00Z
712615.6485523935,757487.2140246289,-416170.6476212012,5955074.173710445,Terra,1,2018,264,0.3476,0.6454,1,2018-09-21T00:00:00Z
714939.1194710166,757543.2479254566,-413854.08403856156,5955074.173710445,Terra,1,2018,264,0.5899,0.7896,0,2018-09-21T00:00:00Z
715171.4658711251,757548.9142778973,-413622.42768029764,5955074.173710445,Terra,1,2018,264,0.6578,0.8072,0,2018-09-21T00:00:00Z
715403.8121444337,757554.5920781347,-413390.77132203366,5955074.173710445,Terra,1,2018,264,0.5153,0.7429,0,2018-09-21T00:00:00Z
717494.9228558614,757606.2074350712,-411305.864097658,5955074.173710445,Terra,1,2018,264,0.483,0.7688,0,2018-09-21T00:00:00Z
717727.2678470531,757611.999714596,-411074.20773939404,5955074.173710445,Terra,1,2018,264,0.619,0.8215,0,2018-09-21T00:00:00Z
717959.6127086213,757617.8034421828,-410842.5513811301,5955074.173710445,Terra,1,2018,264,0.6533,0.8595,0,2018-09-21T00:00:00Z
718424.3020418605,757629.4452416406,-410379.23866460216,5955074.173710445,Terra,1,2018,264,0.437,0.6977,0,2018-09-21T00:00:00Z
718656.6465130177,757635.2833135604,-410147.58230633824,5955074.173710445,Terra,1,2018,264,0.4706,0.7364,0,2018-09-21T00:00:00Z
721212.4270163391,757700.2576886904,-407599.3623654347,5955074.173710445,Terra,1,2018,264,0.38230000000000003,0.6144000000000001,0,2018-09-21T00:00:00Z
721444.7699027463,757706.233140168,-407367.7060071707,5955074.173710445,Terra,1,2018,264,0.6182,0.7968000000000001,0,2018-09-21T00:00:00Z
721677.1126554217,757712.2200401045,-407136.04964890674,5955074.173710445,Terra,1,2018,264,0.5844,0.7835,0,2018-09-21T00:00:00Z
712641.7338655551,757255.9082503403,-416170.6476212012,5954842.5173521815,Terra,1,2018,264,0.4304,0.6806,1,2018-09-21T00:00:00Z
715429.897086705,757323.2965986471,-413390.77132203366,5954842.5173521815,Terra,1,2018,264,0.5707,0.7708,0,2018-09-21T00:00:00Z
717521.0075212647,757374.91959455,-411305.864097658,5954842.5173521815,Terra,1,2018,264,0.5617,0.8034,0,2018-09-21T00:00:00Z
717753.3524817652,757380.7127185032,-411074.20773939404,5954842.5173521815,Terra,1,2018,264,0.4963,0.749,0,2018-09-21T00:00:00Z
717985.6973126569,757386.5172896495,-410842.5513811301,5954842.5173521815,Terra,1,2018,264,0.6008,0.8097,0,2018-09-21T00:00:00Z
718450.3865845875,757398.1607736187,-410379.23866460216,5954842.5173521815,Terra,1,2018,264,0.4398,0.6977,0,2018-09-21T00:00:00Z
718682.7310251129,757403.9996864909,-410147.58230633824,5954842.5173521815,Terra,1,2018,264,0.4998,0.7474000000000001,0,2018-09-21T00:00:00Z
719379.7635618506,757421.5851089521,-409452.61323154636,5954842.5173521815,Terra,1,2018,264,0.42160000000000003,0.6936,0,2018-09-21T00:00:00Z
719612.107478295,757427.4698111365,-409220.9568732824,5954842.5173521815,Terra,1,2018,264,0.4262,0.7035,0,2018-09-21T00:00:00Z
719844.4512630772,757433.3659607107,-408989.3005150184,5954842.5173521815,Terra,1,2018,264,0.4674,0.6890000000000001,0,2018-09-21T00:00:00Z
721006.1682030748,757463.0184203011,-407831.0187236986,5954842.5173521815,Terra,1,2018,264,0.5484,0.7443,0,2018-09-21T00:00:00Z
721238.5111924949,757468.9832547378,-407599.3623654347,5954842.5173521815,Terra,1,2018,264,0.5423,0.7443,0,2018-09-21T00:00:00Z
721470.8540484563,757474.9595367392,-407367.7060071707,5954842.5173521815,Terra,1,2018,264,0.6217,0.7947,0,2018-09-21T00:00:00Z
721703.196770702,757480.9472663305,-407136.04964890674,5954842.5173521815,Terra,1,2018,264,0.6224000000000001,0.79990000000000006,0,2018-09-21T00:00:00Z
712667.8184719614,757024.6026001251,-416170.6476212012,5954610.860993917,Terra,1,2018,264,0.4768,0.7083,1,2018-09-21T00:00:00Z
717547.0914800022,757143.6318741639,-411305.864097658,5954610.860993917,Terra,1,2018,264,0.4549,0.7347,0,2018-09-21T00:00:00Z
717779.4364098159,757149.425842359,-411074.20773939404,5954610.860993917,Terra,1,2018,264,0.5856,0.808,0,2018-09-21T00:00:00Z
718011.7812100354,757155.2312568781,-410842.5513811301,5954610.860993917,Terra,1,2018,264,0.6171,0.8145,0,2018-09-21T00:00:00Z
718476.4704206664,757166.8764249863,-410379.23866460216,5954610.860993917,Terra,1,2018,264,0.5592,0.7728,0,2018-09-21T00:00:00Z
719405.8472755105,757190.3041181695,-409452.61323154636,5954610.860993917,Terra,1,2018,264,0.5618,0.7816,0,2018-09-21T00:00:00Z
719638.1911613881,757196.1896576439,-409220.9568732824,5954610.860993917,Terra,1,2018,264,0.6575,0.8298,0,2018-09-21T00:00:00Z
719870.5349156191,757202.0866436393,-408989.3005150184,5954610.860993917,Terra,1,2018,264,0.6954,0.8271000000000001,0,2018-09-21T00:00:00Z
721032.2517030939,757231.743272301,-407831.0187236986,5954610.860993917,Terra,1,2018,264,0.7088,0.8348,0,2018-09-21T00:00:00Z
721264.5946620568,757237.7089379452,-407599.3623654347,5954610.860993917,Terra,1,2018,264,0.613,0.7979,0,2018-09-21T00:00:00Z
712693.9023715784,756793.2970739576,-416170.6476212012,5954379.204635653,Terra,1,2018,264,0.5599000000000001,0.743,1,2018-09-21T00:00:00Z
712926.249932644,756798.8515372148,-415938.9912629372,5954379.204635653,Terra,1,2018,264,0.6322,0.7696000000000001,1,2018-09-21T00:00:00Z
714552.679368288,756838.0532400062,-414317.39675508946,5954379.204635653,Terra,1,2018,264,0.4592,0.6811,1,2018-09-21T00:00:00Z
717573.1747320399,756912.3442738877,-411305.864097658,5954379.204635653,Terra,1,2018,264,0.2869,0.5649,0,2018-09-21T00:00:00Z
717805.5196311714,756918.1390861381,-411074.20773939404,5954379.204635653,Terra,1,2018,264,0.4641,0.7225,0,2018-09-21T00:00:00Z
718037.8644007231,756923.9453438437,-410842.5513811301,5954379.204635653,Terra,1,2018,264,0.5061,0.7568,0,2018-09-21T00:00:00Z
718502.5535500633,756935.5921957179,-410379.23866460216,5954379.204635653,Terra,1,2018,264,0.5424,0.7728,0,2018-09-21T00:00:00Z
718734.8979293383,756941.4327899356,-410147.58230633824,5954379.204635653,Terra,1,2018,264,0.3731,0.6354,0,2018-09-21T00:00:00Z
718967.2421780082,756947.2848297065,-409915.92594807426,5954379.204635653,Terra,1,2018,264,0.5202,0.7532,1,2018-09-21T00:00:00Z
719199.5862958163,756953.1483150554,-409684.2695898103,5954379.204635653,Terra,1,2018,264,0.5809,0.799,1,2018-09-21T00:00:00Z
712719.9855643724,756561.9916718106,-416170.6476212012,5954147.548277389,Terra,1,2018,264,0.5599000000000001,0.743,1,2018-09-21T00:00:00Z
714114.068877104,756595.4952857723,-414780.7094716174,5954147.548277389,Terra,1,2018,264,0.47200000000000003,0.7142000000000001,1,2018-09-21T00:00:00Z
714578.762313708,756606.7547104529,-414317.39675508946,5954147.548277389,Terra,1,2018,264,0.5026,0.7247,1,2018-09-21T00:00:00Z
717831.6021457977,756686.852449814,-411074.20773939404,5954147.548277389,Terra,1,2018,264,0.6156,0.8076,0,2018-09-21T00:00:00Z
718063.9468846864,756692.6595505195,-410842.5513811301,5954147.548277389,Terra,1,2018,264,0.6016,0.8076,0,2018-09-21T00:00:00Z
718528.6359727446,756704.3080857872,-410379.23866460216,5954147.548277389,Terra,1,2018,264,0.604,0.8091,0,2018-09-21T00:00:00Z
718760.980321401,756710.1495203985,-410147.58230633824,5954147.548277389,Terra,1,2018,264,0.5119,0.7592,0,2018-09-21T00:00:00Z
718993.3245394675,756716.0023996942,-409915.92594807426,5954147.548277389,Terra,1,2018,264,0.5754,0.7859,1,2018-09-21T00:00:00Z
719225.6686266874,756721.8667236989,-409684.2695898103,5954147.548277389,Terra,1,2018,264,0.5767,0.7858,1,2018-09-21T00:00:00Z
714372.4979277337,756369.8200130884,-414549.05311335344,5953915.891919125,Terra,1,2018,264,0.5547,0.787,1,2018-09-21T00:00:00Z
714604.8445523048,756375.4563033866,-414317.39675508946,5953915.891919125,Terra,1,2018,264,0.556,0.7887000000000001,1,2018-09-21T00:00:00Z
714837.1910509134,756381.1040370648,-414085.74039682554,5953915.891919125,Terra,1,2018,264,0.5878,0.7837000000000001,1,2018-09-21T00:00:00Z
715069.5374233034,756386.7632141468,-413854.08403856156,5953915.891919125,Terra,1,2018,264,0.6799000000000001,0.8487,1,2018-09-21T00:00:00Z
717857.6839536615,756455.5659333579,-411074.20773939404,5953915.891919125,Terra,1,2018,264,0.5992000000000001,0.8154,1,2018-09-21T00:00:00Z
718090.0286618914,756461.373876877,-410842.5513811301,5953915.891919125,Terra,1,2018,264,0.5734,0.77,1,2018-09-21T00:00:00Z
718554.7176886764,756473.0240951657,-410379.23866460216,5953915.891919125,Terra,1,2018,264,0.6172,0.8167,0,2018-09-21T00:00:00Z
